timestamp_us,opcode,latency_us,bytes_sent,bytes_recv,cache
1762970907427588,READ,0,0,0,hit
1762970907427641,READ,0,0,0,hit
1762970907427697,READ,0,0,0,hit
1762970907427750,READ,0,0,0,hit
1762970907427804,READ,0,0,0,hit
1762970907427859,READ,0,0,0,hit
1762970907427917,READ,0,0,0,hit
1762970907427970,READ,0,0,0,hit
1762970907428025,READ,0,0,0,hit
1762970907428150,READ,0,0,0,hit
1762970907428204,READ,0,0,0,hit
1762970907428259,READ,0,0,0,hit
1762970907428315,READ,0,0,0,hit
1762970907428371,READ,0,0,0,hit
1762970907428425,READ,0,0,0,hit
1762970907428479,READ,0,0,0,hit
1762970907428534,READ,0,0,0,hit
1762970907428586,READ,0,0,0,hit
1762970907428640,READ,0,0,0,hit
1762970907428697,READ,0,0,0,hit
1762970907428747,READ,0,0,0,hit
1762970907428801,READ,0,0,0,hit
1762970907428856,READ,0,0,0,hit
1762970907428910,READ,0,0,0,hit
1762970907428959,READ,0,0,0,hit
1762970907429013,READ,0,0,0,hit
1762970907429068,READ,0,0,0,hit
1762970907429122,READ,0,0,0,hit
1762970907429172,READ,0,0,0,hit
1762970907429225,READ,0,0,0,hit
1762970907429281,READ,0,0,0,hit
1762970907429334,READ,0,0,0,hit
1762970907429383,READ,0,0,0,hit
1762970907429437,READ,0,0,0,hit
1762970907429493,READ,0,0,0,hit
1762970907429550,READ,0,0,0,hit
1762970907429607,READ,0,0,0,hit
1762970907429661,READ,0,0,0,hit
1762970907429720,READ,0,0,0,hit
1762970907429777,READ,0,0,0,hit
1762970907429838,READ,0,0,0,hit
1762970907429897,READ,0,0,0,hit
1762970907429952,READ,0,0,0,hit
1762970907430019,READ,0,0,0,hit
1762970907430079,READ,0,0,0,hit
1762970907430129,READ,0,0,0,hit
1762970907430185,READ,0,0,0,hit
1762970907430238,READ,0,0,0,hit
1762970907430295,READ,0,0,0,hit
1762970907430345,READ,0,0,0,hit
1762970907430401,READ,0,0,0,hit
1762970907430456,READ,0,0,0,hit
1762970907430511,READ,0,0,0,hit
1762970907430567,READ,0,0,0,hit
1762970907430623,READ,0,0,0,hit
1762970907430679,READ,0,0,0,hit
1762970907430735,READ,0,0,0,hit
1762970907430785,READ,0,0,0,hit
1762970907430839,READ,0,0,0,hit
1762970907430893,READ,0,0,0,hit
1762970907430947,READ,0,0,0,hit
1762970907431003,READ,0,0,0,hit
1762970907431057,READ,0,0,0,hit
1762970907431113,READ,0,0,0,hit
1762970907431167,READ,0,0,0,hit
1762970907431218,READ,0,0,0,hit
1762970907431272,READ,0,0,0,hit
1762970907431328,READ,0,0,0,hit
1762970907431382,READ,0,0,0,hit
1762970907431439,READ,0,0,0,hit
1762970907431494,READ,0,0,0,hit
1762970907431550,READ,0,0,0,hit
1762970907431606,READ,0,0,0,hit
1762970907431662,READ,0,0,0,hit
1762970907431717,READ,0,0,0,hit
1762970907431772,READ,0,0,0,hit
1762970907431836,READ,0,0,0,hit
1762970907431911,READ,0,0,0,hit
1762970907431974,READ,0,0,0,hit
1762970907432056,READ,0,0,0,hit
1762970907432123,READ,0,0,0,hit
1762970907432186,READ,0,0,0,hit
1762970907432246,READ,0,0,0,hit
1762970907432321,READ,0,0,0,hit
1762970907432386,READ,0,0,0,hit
1762970907432456,READ,0,0,0,hit
1762970907432530,READ,0,0,0,hit
1762970907432596,READ,0,0,0,hit
1762970907432659,READ,0,0,0,hit
1762970907432718,READ,0,0,0,hit
1762970907432779,READ,0,0,0,hit
1762970907432845,READ,0,0,0,hit
1762970907432908,READ,0,0,0,hit
1762970907432966,READ,0,0,0,hit
1762970907433024,READ,0,0,0,hit
1762970907433086,READ,0,0,0,hit
1762970907433150,READ,0,0,0,hit
1762970907433208,READ,0,0,0,hit
1762970907433266,READ,0,0,0,hit
1762970907433343,READ,0,0,0,hit
1762970907433413,READ,0,0,0,hit
1762970907433469,READ,0,0,0,hit
1762970907433528,READ,0,0,0,hit
1762970907433595,READ,0,0,0,hit
1762970907433657,READ,0,0,0,hit
1762970907433717,READ,0,0,0,hit
1762970907433782,READ,0,0,0,hit
1762970907433842,READ,0,0,0,hit
1762970907433902,READ,0,0,0,hit
1762970907433962,READ,0,0,0,hit
1762970907434021,READ,0,0,0,hit
1762970907434082,READ,0,0,0,hit
1762970907434143,READ,0,0,0,hit
1762970907434200,READ,0,0,0,hit
1762970907434254,READ,0,0,0,hit
1762970907434305,READ,0,0,0,hit
1762970907434360,READ,0,0,0,hit
1762970907434415,READ,0,0,0,hit
1762970907434469,READ,0,0,0,hit
1762970907434520,READ,0,0,0,hit
1762970907434575,READ,0,0,0,hit
1762970907434632,READ,0,0,0,hit
1762970907434686,READ,0,0,0,hit
1762970907434739,READ,0,0,0,hit
1762970907434795,READ,0,0,0,hit
1762970907434848,READ,0,0,0,hit
1762970907434902,READ,0,0,0,hit
1762970907434956,READ,0,0,0,hit
1762970907435013,READ,0,0,0,hit
1762970907435067,READ,0,0,0,hit
1762970907435121,READ,0,0,0,hit
1762970907435175,READ,0,0,0,hit
1762970907435232,READ,0,0,0,hit
1762970907435287,READ,0,0,0,hit
1762970907435341,READ,0,0,0,hit
1762970907435394,READ,0,0,0,hit
1762970907435446,READ,0,0,0,hit
1762970907435566,READ,0,0,0,hit
1762970907435622,READ,0,0,0,hit
1762970907435682,READ,0,0,0,hit
1762970907435737,READ,0,0,0,hit
1762970907435796,READ,0,0,0,hit
1762970907435851,READ,0,0,0,hit
1762970907435904,READ,0,0,0,hit
1762970907435959,READ,0,0,0,hit
1762970907436014,READ,0,0,0,hit
1762970907436070,READ,0,0,0,hit
1762970907436123,READ,0,0,0,hit
1762970907436182,READ,0,0,0,hit
1762970907436236,READ,0,0,0,hit
1762970907436291,READ,0,0,0,hit
1762970907436349,READ,0,0,0,hit
1762970907436404,READ,0,0,0,hit
1762970907436462,READ,0,0,0,hit
1762970907436520,READ,0,0,0,hit
1762970907436573,READ,0,0,0,hit
1762970907436631,READ,0,0,0,hit
1762970907436705,READ,0,0,0,hit
1762970907436756,READ,0,0,0,hit
1762970907436809,READ,0,0,0,hit
1762970907436859,READ,0,0,0,hit
1762970907436909,READ,0,0,0,hit
1762970907436963,READ,0,0,0,hit
1762970907437013,READ,0,0,0,hit
1762970907437063,READ,0,0,0,hit
1762970907437115,READ,0,0,0,hit
1762970907437166,READ,0,0,0,hit
1762970907437223,READ,0,0,0,hit
1762970907437268,READ,0,0,0,hit
1762970907437319,READ,0,0,0,hit
1762970907437367,READ,0,0,0,hit
1762970907437421,READ,0,0,0,hit
1762970907437471,READ,0,0,0,hit
1762970907437520,READ,0,0,0,hit
1762970907437576,READ,0,0,0,hit
1762970907437631,READ,0,0,0,hit
1762970907437679,READ,0,0,0,hit
1762970907437728,READ,0,0,0,hit
1762970907437782,READ,0,0,0,hit
1762970907437833,READ,0,0,0,hit
1762970907437882,READ,0,0,0,hit
1762970907437935,READ,0,0,0,hit
1762970907437985,READ,0,0,0,hit
1762970907438035,READ,0,0,0,hit
1762970907438089,READ,0,0,0,hit
1762970907438138,READ,0,0,0,hit
1762970907438186,READ,0,0,0,hit
1762970907438231,READ,0,0,0,hit
1762970907438280,READ,0,0,0,hit
1762970907438328,READ,0,0,0,hit
1762970907438383,READ,0,0,0,hit
1762970907438438,READ,0,0,0,hit
1762970907438486,READ,0,0,0,hit
1762970907438536,READ,0,0,0,hit
1762970907438581,READ,0,0,0,hit
1762970907438631,READ,0,0,0,hit
1762970907438680,READ,0,0,0,hit
1762970907438731,READ,0,0,0,hit
1762970907438782,READ,0,0,0,hit
1762970907438836,READ,0,0,0,hit
1762970907438895,READ,0,0,0,hit
1762970907438947,READ,0,0,0,hit
1762970907439003,READ,0,0,0,hit
1762970907439056,READ,0,0,0,hit
1762970907439114,READ,0,0,0,hit
1762970907439162,READ,0,0,0,hit
1762970907439215,READ,0,0,0,hit
1762970907439267,READ,0,0,0,hit
1762970907439326,READ,0,0,0,hit
1762970907439384,READ,0,0,0,hit
1762970907439438,READ,0,0,0,hit
1762970907439492,READ,0,0,0,hit
1762970907439546,READ,0,0,0,hit
1762970907439604,READ,0,0,0,hit
1762970907440359,READ,0,0,0,hit
1762970907440458,READ,0,0,0,hit
1762970907440585,READ,0,0,0,hit
1762970907440662,READ,0,0,0,hit
1762970907440738,READ,0,0,0,hit
1762970907440812,READ,0,0,0,hit
1762970907440886,READ,0,0,0,hit
1762970907440961,READ,0,0,0,hit
1762970907441035,READ,0,0,0,hit
1762970907441108,READ,0,0,0,hit
1762970907441184,READ,0,0,0,hit
1762970907441261,READ,0,0,0,hit
1762970907441335,READ,0,0,0,hit
1762970907441408,READ,0,0,0,hit
1762970907441483,READ,0,0,0,hit
1762970907441557,READ,0,0,0,hit
1762970907441630,READ,0,0,0,hit
1762970907441704,READ,0,0,0,hit
1762970907441779,READ,0,0,0,hit
1762970907441852,READ,0,0,0,hit
1762970907441927,READ,0,0,0,hit
1762970907442003,READ,0,0,0,hit
1762970907442079,READ,0,0,0,hit
1762970907442155,READ,0,0,0,hit
1762970907442229,READ,0,0,0,hit
1762970907442303,READ,0,0,0,hit
1762970907442375,READ,0,0,0,hit
1762970907442450,READ,0,0,0,hit
1762970907442524,READ,0,0,0,hit
1762970907442599,READ,0,0,0,hit
1762970907442679,READ,0,0,0,hit
1762970907442760,READ,0,0,0,hit
1762970907442837,GETATTR,89556,70,152,none
1762970907442906,READ,0,0,0,hit
1762970907442985,READ,0,0,0,hit
1762970907443049,READ,0,0,0,hit
1762970907443113,READ,0,0,0,hit
1762970907443175,READ,0,0,0,hit
1762970907443244,READ,0,0,0,hit
1762970907443414,READ,0,0,0,hit
1762970907443602,READ,0,0,0,hit
1762970907443707,READ,0,0,0,hit
1762970907443869,READ,0,0,0,hit
1762970907443996,READ,0,0,0,hit
1762970907444171,READ,0,0,0,hit
1762970907444267,READ,0,0,0,hit
1762970907444356,READ,0,0,0,hit
1762970907444439,READ,0,0,0,hit
1762970907444521,READ,0,0,0,hit
1762970907444604,READ,0,0,0,hit
1762970907444686,READ,0,0,0,hit
1762970907444847,READ,0,0,0,hit
1762970907444936,READ,0,0,0,hit
1762970907445020,READ,0,0,0,hit
1762970907445103,READ,0,0,0,hit
1762970907445185,READ,0,0,0,hit
1762970907445275,READ,0,0,0,hit
1762970907445358,READ,0,0,0,hit
1762970907445441,READ,0,0,0,hit
1762970907445523,READ,0,0,0,hit
1762970907445607,READ,0,0,0,hit
1762970907445692,READ,0,0,0,hit
1762970907445776,READ,0,0,0,hit
1762970907445856,READ,0,0,0,hit
1762970907445942,READ,0,0,0,hit
1762970907446026,READ,0,0,0,hit
1762970907446108,READ,0,0,0,hit
1762970907446190,READ,0,0,0,hit
1762970907446270,READ,0,0,0,hit
1762970907446353,READ,0,0,0,hit
1762970907446437,READ,0,0,0,hit
1762970907446530,READ,0,0,0,hit
1762970907446614,READ,0,0,0,hit
1762970907446733,READ,0,0,0,hit
1762970907446822,READ,0,0,0,hit
1762970907446908,READ,0,0,0,hit
1762970907447000,READ,0,0,0,hit
1762970907447087,READ,0,0,0,hit
1762970907447173,READ,0,0,0,hit
1762970907447258,READ,0,0,0,hit
1762970907447346,READ,0,0,0,hit
1762970907447432,READ,0,0,0,hit
1762970907447520,READ,0,0,0,hit
1762970907447605,READ,0,0,0,hit
1762970907447689,READ,0,0,0,hit
1762970907447773,READ,0,0,0,hit
1762970907447857,READ,0,0,0,hit
1762970907447952,READ,0,0,0,hit
1762970907448039,READ,0,0,0,hit
1762970907448122,READ,0,0,0,hit
1762970907448205,READ,0,0,0,hit
1762970907448286,READ,0,0,0,hit
1762970907448369,READ,0,0,0,hit
1762970907448460,READ,0,0,0,hit
1762970907448550,READ,0,0,0,hit
1762970907448642,READ,0,0,0,hit
1762970907448727,READ,0,0,0,hit
1762970907448810,READ,0,0,0,hit
1762970907448889,READ,0,0,0,hit
1762970907448978,READ,0,0,0,hit
1762970907449061,READ,0,0,0,hit
1762970907449143,READ,0,0,0,hit
1762970907449232,READ,0,0,0,hit
1762970907449310,READ,0,0,0,hit
1762970907449392,READ,0,0,0,hit
1762970907449478,READ,0,0,0,hit
1762970907449558,READ,0,0,0,hit
1762970907449644,READ,0,0,0,hit
1762970907449732,READ,0,0,0,hit
1762970907449810,READ,0,0,0,hit
1762970907449889,READ,0,0,0,hit
1762970907449969,READ,0,0,0,hit
1762970907450083,READ,0,0,0,hit
1762970907450168,READ,0,0,0,hit
1762970907450250,READ,0,0,0,hit
1762970907450335,READ,0,0,0,hit
1762970907450419,READ,0,0,0,hit
1762970907450498,READ,0,0,0,hit
1762970907450587,READ,0,0,0,hit
1762970907450667,READ,0,0,0,hit
1762970907450754,READ,0,0,0,hit
1762970907450833,READ,0,0,0,hit
1762970907450922,READ,0,0,0,hit
1762970907451004,READ,0,0,0,hit
1762970907451092,READ,0,0,0,hit
1762970907451180,READ,0,0,0,hit
1762970907451285,READ,0,0,0,hit
1762970907451374,READ,0,0,0,hit
1762970907451459,READ,0,0,0,hit
1762970907451542,READ,0,0,0,hit
1762970907451626,READ,0,0,0,hit
1762970907451709,READ,0,0,0,hit
1762970907451793,READ,0,0,0,hit
1762970907451876,READ,0,0,0,hit
1762970907451958,READ,0,0,0,hit
1762970907452039,READ,0,0,0,hit
1762970907452124,READ,0,0,0,hit
1762970907452207,READ,0,0,0,hit
1762970907452288,READ,0,0,0,hit
1762970907452371,READ,0,0,0,hit
1762970907452454,READ,0,0,0,hit
1762970907452535,READ,0,0,0,hit
1762970907452617,READ,0,0,0,hit
1762970907452700,READ,0,0,0,hit
1762970907452785,READ,0,0,0,hit
1762970907452870,READ,0,0,0,hit
1762970907452953,READ,0,0,0,hit
1762970907453040,READ,0,0,0,hit
1762970907453123,READ,0,0,0,hit
1762970907453203,READ,0,0,0,hit
1762970907453287,READ,0,0,0,hit
1762970907453395,READ,0,0,0,hit
1762970907453490,READ,0,0,0,hit
1762970907453585,READ,0,0,0,hit
1762970907453672,READ,0,0,0,hit
1762970907453758,READ,0,0,0,hit
1762970907453843,READ,0,0,0,hit
1762970907453939,READ,0,0,0,hit
1762970907454020,READ,0,0,0,hit
1762970907454101,READ,0,0,0,hit
1762970907454183,READ,0,0,0,hit
1762970907454270,READ,0,0,0,hit
1762970907454356,READ,0,0,0,hit
1762970907454435,READ,0,0,0,hit
1762970907454518,READ,0,0,0,hit
1762970907454604,READ,0,0,0,hit
1762970907454701,READ,0,0,0,hit
1762970907454783,READ,0,0,0,hit
1762970907454867,READ,0,0,0,hit
1762970907454960,READ,0,0,0,hit
1762970907455048,READ,0,0,0,hit
1762970907455128,READ,0,0,0,hit
1762970907455211,READ,0,0,0,hit
1762970907455290,READ,0,0,0,hit
1762970907455372,READ,0,0,0,hit
1762970907455455,READ,0,0,0,hit
1762970907455540,READ,0,0,0,hit
1762970907455624,READ,0,0,0,hit
1762970907455707,READ,0,0,0,hit
1762970907455856,READ,0,0,0,hit
1762970907455943,READ,0,0,0,hit
1762970907456028,READ,0,0,0,hit
1762970907456113,READ,0,0,0,hit
1762970907456195,READ,0,0,0,hit
1762970907456278,READ,0,0,0,hit
1762970907456366,READ,0,0,0,hit
1762970907456450,READ,0,0,0,hit
1762970907456533,READ,0,0,0,hit
1762970907456617,READ,0,0,0,hit
1762970907456727,READ,0,0,0,hit
1762970907456834,READ,0,0,0,hit
1762970907456922,READ,0,0,0,hit
1762970907457010,READ,0,0,0,hit
1762970907457095,READ,0,0,0,hit
1762970907457192,READ,0,0,0,hit
1762970907457276,READ,0,0,0,hit
1762970907457366,READ,0,0,0,hit
1762970907457447,READ,0,0,0,hit
1762970907457537,READ,0,0,0,hit
1762970907457618,READ,0,0,0,hit
1762970907457710,READ,0,0,0,hit
1762970907457791,READ,0,0,0,hit
1762970907457881,READ,0,0,0,hit
1762970907457971,READ,0,0,0,hit
1762970907458051,READ,0,0,0,hit
1762970907458133,READ,0,0,0,hit
1762970907458223,READ,0,0,0,hit
1762970907458306,READ,0,0,0,hit
1762970907458397,READ,0,0,0,hit
1762970907458480,READ,0,0,0,hit
1762970907458568,READ,0,0,0,hit
1762970907458651,READ,0,0,0,hit
1762970907458740,READ,0,0,0,hit
1762970907458828,READ,0,0,0,hit
1762970907458925,READ,0,0,0,hit
1762970907459008,READ,0,0,0,hit
1762970907459097,READ,0,0,0,hit
1762970907459187,READ,0,0,0,hit
1762970907459269,READ,0,0,0,hit
1762970907459350,READ,0,0,0,hit
1762970907459419,READ,0,0,0,hit
1762970907459488,READ,0,0,0,hit
1762970907459562,READ,0,0,0,hit
1762970907459631,READ,0,0,0,hit
1762970907459700,READ,0,0,0,hit
1762970907459770,READ,0,0,0,hit
1762970907459843,READ,0,0,0,hit
1762970907459915,READ,0,0,0,hit
1762970907459986,READ,0,0,0,hit
1762970907460070,READ,0,0,0,hit
1762970907460142,READ,0,0,0,hit
1762970907460210,READ,0,0,0,hit
1762970907460283,READ,0,0,0,hit
1762970907460353,READ,0,0,0,hit
1762970907460422,READ,0,0,0,hit
1762970907460496,READ,0,0,0,hit
1762970907460565,READ,0,0,0,hit
1762970907460636,READ,0,0,0,hit
1762970907460707,READ,0,0,0,hit
1762970907460777,READ,0,0,0,hit
1762970907460847,READ,0,0,0,hit
1762970907460920,READ,0,0,0,hit
1762970907460994,READ,0,0,0,hit
1762970907461067,READ,0,0,0,hit
1762970907461138,READ,0,0,0,hit
1762970907461208,READ,0,0,0,hit
1762970907461280,READ,0,0,0,hit
1762970907461350,READ,0,0,0,hit
1762970907461420,READ,0,0,0,hit
1762970907461490,READ,0,0,0,hit
1762970907461561,READ,0,0,0,hit
1762970907461630,READ,0,0,0,hit
1762970907461701,READ,0,0,0,hit
1762970907461770,READ,0,0,0,hit
1762970907461841,READ,0,0,0,hit
1762970907461914,READ,0,0,0,hit
1762970907461987,READ,0,0,0,hit
1762970907462794,READ,0,0,0,hit
1762970907462897,READ,0,0,0,hit
1762970907462969,READ,0,0,0,hit
1762970907463041,READ,0,0,0,hit
1762970907463109,READ,0,0,0,hit
1762970907463180,READ,0,0,0,hit
1762970907463250,READ,0,0,0,hit
1762970907463320,READ,0,0,0,hit
1762970907463414,READ,0,0,0,hit
1762970907463481,READ,0,0,0,hit
1762970907463552,READ,0,0,0,hit
1762970907463618,READ,0,0,0,hit
1762970907463692,READ,0,0,0,hit
1762970907463765,READ,0,0,0,hit
1762970907463828,READ,0,0,0,hit
1762970907463900,READ,0,0,0,hit
1762970907463968,READ,0,0,0,hit
1762970907464047,READ,0,0,0,hit
1762970907464111,READ,0,0,0,hit
1762970907464189,READ,0,0,0,hit
1762970907464255,READ,0,0,0,hit
1762970907464327,READ,0,0,0,hit
1762970907464395,READ,0,0,0,hit
1762970907464467,READ,0,0,0,hit
1762970907464536,READ,0,0,0,hit
1762970907464607,READ,0,0,0,hit
1762970907464679,READ,0,0,0,hit
1762970907464747,READ,0,0,0,hit
1762970907464818,READ,0,0,0,hit
1762970907464887,READ,0,0,0,hit
1762970907464956,READ,0,0,0,hit
1762970907465030,READ,0,0,0,hit
1762970907465103,READ,0,0,0,hit
1762970907465174,READ,0,0,0,hit
1762970907465246,READ,0,0,0,hit
1762970907465314,READ,0,0,0,hit
1762970907465384,READ,0,0,0,hit
1762970907465455,READ,0,0,0,hit
1762970907465524,READ,0,0,0,hit
1762970907465591,READ,0,0,0,hit
1762970907465658,READ,0,0,0,hit
1762970907465722,READ,0,0,0,hit
1762970907465786,READ,0,0,0,hit
1762970907465849,READ,0,0,0,hit
1762970907465908,READ,0,0,0,hit
1762970907465974,READ,0,0,0,hit
1762970907466036,READ,0,0,0,hit
1762970907466100,READ,0,0,0,hit
1762970907466165,READ,0,0,0,hit
1762970907466231,READ,0,0,0,hit
1762970907466338,READ,0,0,0,hit
1762970907466404,READ,0,0,0,hit
1762970907466507,READ,0,0,0,hit
1762970907466687,READ,0,0,0,hit
1762970907466757,READ,0,0,0,hit
1762970907466820,READ,0,0,0,hit
1762970907466889,READ,0,0,0,hit
1762970907466956,READ,0,0,0,hit
1762970907467020,READ,0,0,0,hit
1762970907467083,READ,0,0,0,hit
1762970907467146,READ,0,0,0,hit
1762970907467218,READ,0,0,0,hit
1762970907467289,READ,0,0,0,hit
1762970907467359,READ,0,0,0,hit
1762970907467428,READ,0,0,0,hit
1762970907467500,READ,0,0,0,hit
1762970907467571,READ,0,0,0,hit
1762970907467641,READ,0,0,0,hit
1762970907467710,READ,0,0,0,hit
1762970907467780,READ,0,0,0,hit
1762970907467850,READ,0,0,0,hit
1762970907467920,READ,0,0,0,hit
1762970907467989,READ,0,0,0,hit
1762970907468059,READ,0,0,0,hit
1762970907468128,READ,0,0,0,hit
1762970907468199,READ,0,0,0,hit
1762970907468271,READ,0,0,0,hit
1762970907468342,READ,0,0,0,hit
1762970907468413,READ,0,0,0,hit
1762970907468483,READ,0,0,0,hit
1762970907468554,READ,0,0,0,hit
1762970907468624,READ,0,0,0,hit
1762970907468692,READ,0,0,0,hit
1762970907468754,READ,0,0,0,hit
1762970907468818,READ,0,0,0,hit
1762970907468882,READ,0,0,0,hit
1762970907468945,READ,0,0,0,hit
1762970907469008,READ,0,0,0,hit
1762970907469071,READ,0,0,0,hit
1762970907469135,READ,0,0,0,hit
1762970907469201,READ,0,0,0,hit
1762970907469265,READ,0,0,0,hit
1762970907469331,READ,0,0,0,hit
1762970907469393,READ,0,0,0,hit
1762970907469459,READ,0,0,0,hit
1762970907469526,READ,0,0,0,hit
1762970907469593,READ,0,0,0,hit
1762970907469658,READ,0,0,0,hit
1762970907469722,READ,0,0,0,hit
1762970907469786,READ,0,0,0,hit
1762970907469852,READ,0,0,0,hit
1762970907469914,READ,0,0,0,hit
1762970907469980,READ,0,0,0,hit
1762970907470064,READ,0,0,0,hit
1762970907470130,READ,0,0,0,hit
1762970907470195,READ,0,0,0,hit
1762970907470260,READ,0,0,0,hit
1762970907470325,READ,0,0,0,hit
1762970907470391,READ,0,0,0,hit
1762970907470456,READ,0,0,0,hit
1762970907470519,READ,0,0,0,hit
1762970907470583,READ,0,0,0,hit
1762970907470647,READ,0,0,0,hit
1762970907470712,READ,0,0,0,hit
1762970907470779,READ,0,0,0,hit
1762970907470847,READ,0,0,0,hit
1762970907470914,READ,0,0,0,hit
1762970907470981,READ,0,0,0,hit
1762970907471048,READ,0,0,0,hit
1762970907471115,READ,0,0,0,hit
1762970907471182,READ,0,0,0,hit
1762970907471249,READ,0,0,0,hit
1762970907471317,READ,0,0,0,hit
1762970907471384,READ,0,0,0,hit
1762970907471451,READ,0,0,0,hit
1762970907471520,READ,0,0,0,hit
1762970907471587,READ,0,0,0,hit
1762970907471656,READ,0,0,0,hit
1762970907471723,READ,0,0,0,hit
1762970907471791,READ,0,0,0,hit
1762970907471859,READ,0,0,0,hit
1762970907471927,READ,0,0,0,hit
1762970907471993,READ,0,0,0,hit
1762970907472061,READ,0,0,0,hit
1762970907472127,READ,0,0,0,hit
1762970907472197,READ,0,0,0,hit
1762970907472263,READ,0,0,0,hit
1762970907472332,READ,0,0,0,hit
1762970907472398,READ,0,0,0,hit
1762970907472464,READ,0,0,0,hit
1762970907472529,READ,0,0,0,hit
1762970907472594,READ,0,0,0,hit
1762970907472657,READ,0,0,0,hit
1762970907472720,READ,0,0,0,hit
1762970907472784,READ,0,0,0,hit
1762970907472847,READ,0,0,0,hit
1762970907472909,READ,0,0,0,hit
1762970907472974,READ,0,0,0,hit
1762970907473038,READ,0,0,0,hit
1762970907473101,READ,0,0,0,hit
1762970907473165,READ,0,0,0,hit
1762970907473227,READ,0,0,0,hit
1762970907473291,READ,0,0,0,hit
1762970907473371,READ,0,0,0,hit
1762970907473437,READ,0,0,0,hit
1762970907473502,READ,0,0,0,hit
1762970907473568,READ,0,0,0,hit
1762970907473633,READ,0,0,0,hit
1762970907473700,READ,0,0,0,hit
1762970907473768,READ,0,0,0,hit
1762970907473831,READ,0,0,0,hit
1762970907473896,READ,0,0,0,hit
1762970907473961,READ,0,0,0,hit
1762970907474025,READ,0,0,0,hit
1762970907474090,READ,0,0,0,hit
1762970907474156,READ,0,0,0,hit
1762970907474222,READ,0,0,0,hit
1762970907474288,READ,0,0,0,hit
1762970907474354,READ,0,0,0,hit
1762970907474420,READ,0,0,0,hit
1762970907474486,READ,0,0,0,hit
1762970907474553,READ,0,0,0,hit
1762970907474620,READ,0,0,0,hit
1762970907474686,READ,0,0,0,hit
1762970907474750,READ,0,0,0,hit
1762970907474815,READ,0,0,0,hit
